name,image
"نيو باك صبغة كريم لون اسود,  150 مل",https://www.yodawy.com/wp-content/uploads/2021/02/2701867.jpg
هير كود كريم مغذي للشعر، 150 مل,https://www.yodawy.com/wp-content/uploads/2020/12/6224001031915-350x350.jpg
"هيركود كريم جل لتصفيف الشعر اكسترا هولد الازرق, 80 مل",https://www.yodawy.com/wp-content/uploads/2021/02/276665-350x350.jpg
"هيركود كريم جل لتصفيف الشعر, 200 مل",https://www.yodawy.com/wp-content/uploads/2021/02/6224001031649-350x350.jpg
"هيركود كريم جل لتصفيف و العناية بالشعر, 100 مل",https://www.yodawy.com/wp-content/uploads/2021/02/6224001031632-350x350.jpg
"هيمالايا كريم للشعر بالبروتين لتغذية اضافية, 140 مل",https://www.yodawy.com/wp-content/uploads/2021/02/8901138507558-200x350.png
"هيمالايا كريم للشعر بالبروتين لتغذية اضافية, 210 مل",https://www.yodawy.com/wp-content/uploads/2021/02/8901138821784-200x350.png
"هيمالايا كريم للشعر بالبروتين لتغذية اضافية, 70 مل",https://www.yodawy.com/wp-content/uploads/2021/02/8901138831714-200x350.png
"هيمالايا كريم للشعر بالبروتين لنعومة و لمعان الشعر, 140 مل",https://www.yodawy.com/wp-content/uploads/2021/02/8901138815721-200x350.png
"هيمالايا كريم للشعر بالبروتين لنعومة و لمعان الشعر, 210 مل",https://www.yodawy.com/wp-content/uploads/2021/02/8901138821777-200x350.png
"هيمالايا كريم للشعر بالبروتين لنعومة و لمعان الشعر, 70 مل",https://www.yodawy.com/wp-content/uploads/2021/02/8901138831721-200x350.png
"هيمالايا كريم للشعر مضاد للقشرة, 140 مل",https://www.yodawy.com/wp-content/uploads/2021/02/8901138507565-200x350.png
"هيمالايا كريم للشعر مضاد للقشرة, 210 مل",https://www.yodawy.com/wp-content/uploads/2021/02/8901138821791-200x350.png
"هيمالايا كريم للشعر مضاد للقشرة, 70 مل",https://www.yodawy.com/wp-content/uploads/2021/02/8901138831691-200x350.png
ويت براش بادل فرشاة لفك تشابك الشعر,https://www.yodawy.com/wp-content/uploads/2021/02/736658987980-350x350.jpg
ويت براش فرشاة صغيرة لفك تشابك الشعر,https://www.yodawy.com/wp-content/uploads/2021/02/736658989984-350x350.jpg
ويت براش فرشاة صغيرة لفك تشابك الشعر,https://www.yodawy.com/wp-content/uploads/2021/02/736658989953-350x350.jpg
ويت براش هابي هير فرشاة لفك تشابك الشعر,https://www.yodawy.com/wp-content/uploads/2021/02/736658991918-160x350.jpg
"انليفن جل للشعر  هولد للمظهر المبلل, 500 مل",https://www.yodawy.com/wp-content/uploads/2021/02/5055028321120-350x350.jpg
"انليفن جل للشعر اكستريم هولد للرجال, 250 مل",https://www.yodawy.com/wp-content/uploads/2021/02/5055028321274-350x350.jpg
"انليفن جل للشعر اكستريم هولد للرجال, 500 مل",https://www.yodawy.com/wp-content/uploads/2021/02/5055028321137-350x350.jpg
"انليفن جل للشعر التميت بفيتامين  B5 , حجم 250 مل",https://www.yodawy.com/wp-content/uploads/2021/02/5055028321533-350x350.jpg
"انليفن جل للشعر ويت هولد للمظهر المبلل للرجال, 250 مل",https://www.yodawy.com/wp-content/uploads/2021/02/5055028321267-350x350.jpg
"انليفين جل شعر التميت هولد, 500 مل",https://www.yodawy.com/wp-content/uploads/2021/02/5055028321557-350x350.jpg
"انيرجي ارمادا جل لتثبيت الشعر اكسترا هولد, 100 مل",https://www.yodawy.com/wp-content/uploads/2021/02/5285003145490-350x350.jpg
"بالمرز جل الشعر ثبات فائق, 150 مل",https://www.yodawy.com/wp-content/uploads/2021/02/10181066184-239x350.jpg
"بالمرز جل الشعر ثبات قوى , 150 مل",https://www.yodawy.com/wp-content/uploads/2021/02/10181066177-253x350.jpg
"ديبلونا كريم للعناية بالشعر توب 10  باللبان ,  200 مل",https://www.yodawy.com/wp-content/uploads/2021/02/4003583103027.jpg
"ديبلونا كريم للعناية بالشعر توب 10 فايبر  باللبان,  200 مل",https://www.yodawy.com/wp-content/uploads/2021/02/4003583103003-350x350.jpg
"فاتيكا جل للشعر سبايك اب 6, سترونج هولد, 185 مل",https://www.yodawy.com/wp-content/uploads/2021/02/6224000851620-350x350.jpg
"فاتيكا جل للشعر سبايك اب شديد التثبيت 6 , 250 مل",https://www.yodawy.com/wp-content/uploads/2021/02/2701389-350x350.jpg
"فاتيكا جل للشعر سبلاش ايفيكت 3 , 250 مل",https://www.yodawy.com/wp-content/uploads/2021/02/2701388-350x350.jpeg
"فاتيكا جل للشعر سبلاش ايفيكت 6 ويت لوك جل,  185 مل",https://www.yodawy.com/wp-content/uploads/2021/02/6224000851637-350x350.jpg
"فايتال كير 4 جل اكسترا بودى لتصفيف الشعر, 300 مل",https://www.yodawy.com/wp-content/uploads/2021/02/39571014185-350x350.jpg
"فايتال كير 8 , سوبر هولد جل لتصفيف الشعر, 300 مل",https://www.yodawy.com/wp-content/uploads/2021/02/39571016189-227x350.jpg
"فايتال كير جل للشعر, ميجا ميجا هولد , 300 مل",https://www.yodawy.com/wp-content/uploads/2021/02/39571010187-350x350.jpg
"فيتال كير جل 10 اكستريم هولد, حجم  300 مل",https://www.yodawy.com/wp-content/uploads/2021/02/39571015182-208x350.jpg
"فيتال كير جل لمعان 9, حجم 300 مل",https://www.yodawy.com/wp-content/uploads/2021/02/39571019180-202x350.jpg
"مان لوك جل للشعر ويت لوك ازرق , 125 جم",https://www.yodawy.com/wp-content/uploads/2021/02/285726-184x350.jpg
"مان لوك جل للشعر ويت لوك ازرق , 250 جم",https://www.yodawy.com/wp-content/uploads/2021/02/285729-184x350.jpg
"هير فاشون جيل تثبيت للشعر, 500 مل",https://www.yodawy.com/wp-content/uploads/2021/02/3800156003521-350x350.jpg
"هير كود جل للشعر  ازرق ويت لوك , 100مل",https://www.yodawy.com/wp-content/uploads/2021/02/278890-350x350.jpeg
"هير كود جل للشعر اخضر سبايك ميجا هولد, 250 مل",https://www.yodawy.com/wp-content/uploads/2021/02/280596-267x350.jpg
"هير كود جل للشعر ازرق اكسترا هولد,  150 مل",https://www.yodawy.com/wp-content/uploads/2021/02/276666-350x350.jpg
"هير كود جل للشعر ازرق فريش ستايل ويت لوك , 185 مل",https://www.yodawy.com/wp-content/uploads/2021/02/6224001031106-271x350.jpg
"هير كود جل للشعر ازرق فريش ستايل ويت لوك,  250 مل",https://www.yodawy.com/wp-content/uploads/2021/02/280597-271x350.jpg
"هير كود جل للشعر ازرق ويت لوك ,  100مل",https://www.yodawy.com/wp-content/uploads/2021/02/6224001031519-280x350.jpg
"هير كود جل للشعر مظهر مبلل ويت لوك ازرق, 300 مل",https://www.yodawy.com/wp-content/uploads/2021/02/6224008731245-350x348.jpg
"هير كود جل للشعر ميجا هولد الاخضر, 100 مل",https://www.yodawy.com/wp-content/uploads/2021/02/6224001031526.jpg
"هير كود جل للمظهر البلل ويت لوك ازرق, 160 مل",https://www.yodawy.com/wp-content/uploads/2021/02/276667-280x350.jpg
هيركود جل، جل تثبيت قوي أخضر، 160 مل,https://www.yodawy.com/wp-content/uploads/2021/02/276668-245x350.jpg
(اشتري 1 واحصلي على 1 مجانًا) كليو جرو شامبو مضاد للقشرة، 200 مل + 2 عينة مجانية,https://www.yodawy.com/wp-content/uploads/2020/12/202005110556-350x350.jpg
أروما فريش كالينديولا، شامبو للشعر العادي، 400 مل,https://www.yodawy.com/wp-content/uploads/2021/02/3800013527771-350x350.jpg
أروما فريش، شامبو بخلاصة البيض للشعر التالف، 400 مل,https://www.yodawy.com/wp-content/uploads/2021/02/3800013528877-350x350.jpg
أروما فريش، شامبو بخلاصة نبات القراص للشعر الدهني، 400 مل,https://www.yodawy.com/wp-content/uploads/2021/02/3800013527573-350x350.jpg
أو جي إكس شامبو الكيراتين البرازيلي، 385 مل,https://www.yodawy.com/wp-content/uploads/2020/12/22796976017-350x350.jpg
أو جي إكس شامبو بحليب جوزالهند، 385 مل,https://www.yodawy.com/wp-content/uploads/2020/12/22796970053-350x350.jpg
أو جي إكس شامبو بيوتين وكولاجين، 385 مل,https://www.yodawy.com/wp-content/uploads/2020/12/22796976703-350x350.jpg
أو جي إكس شامبو زيت الكوكوي، 385 مل,https://www.yodawy.com/wp-content/uploads/2020/12/22796974211-350x350.jpg
أو جي إكس شامبو زيت الكيراتين، 385 مل,https://www.yodawy.com/wp-content/uploads/2020/12/22796977519-350x350.jpg
أو جي إكس شامبو مجدد مع زيت الأرجان المغربي، 385 مل,https://www.yodawy.com/wp-content/uploads/2020/12/22796976116-350x350.jpg
اتراكتا شامبو دانر اوف لعلاج قشره الشعر ، 250 مل,https://www.yodawy.com/wp-content/uploads/2021/02/6224007384381-301x350.jpg
اتراكتا شامبو لحمايه الشعر من التساقط الموسمى، 250 مل,https://www.yodawy.com/wp-content/uploads/2021/02/6224007384398-350x350.jpg
اشتري 1 واحصلي على 1 مجانًا) تريكس شامبو مضاد لتساقط الشعر، 200 مل),https://www.yodawy.com/wp-content/uploads/2020/12/6224008838081.jpg
"اكرينال ايه ان بى 2+ ,شامبو للعناية بالشعر للسيدات,400 مل",https://www.yodawy.com/wp-content/uploads/2021/02/3323037740006-258x350.jpg
"ايبيسيلك شامبو بحمض الهياليورونيك للشعر الجاف و الضعيف, 295 مل",https://www.yodawy.com/wp-content/uploads/2021/02/858259000155-350x350.jpg
"ايفا اي كيراتين شامبو لاعادة حيوية الشعر التالف, 230 مل",https://www.yodawy.com/wp-content/uploads/2021/02/6223001382348-350x350.jpg
"ايفا اي كيراتين شامبو مرطب مضاد للقشرة, 230 مل",https://www.yodawy.com/wp-content/uploads/2021/02/6223004373169-279x350.jpg
"ايفا شامبو بخلاصة الصبار و الحنة للشعر العادي, 400 مل",https://www.yodawy.com/wp-content/uploads/2021/02/6223004374265-350x350.jpg
"ايفا شامبو بخلاصة الصبار و بروتينات الحرير للشعر المجهد و المصبوغ, 400 مل",https://www.yodawy.com/wp-content/uploads/2021/02/6223001380443-350x350.jpg
"ايفر بيور شامبو بخلاصة البيوتين و الكولاجين, 385 مل",https://www.yodawy.com/wp-content/uploads/2021/02/636899.jpg
"ايفر بيور شامبو بخلاصة الكيراتين البرازيلي, 385 مل",https://www.yodawy.com/wp-content/uploads/2021/02/638394.jpg
"ايفر بيور شامبو بخلاصة زبدة الشيا, 385 مل",https://www.yodawy.com/wp-content/uploads/2021/02/639827-350x350.jpg
"ايفر بيور شامبو بخلاصة زيت الارجان, 385 مل",https://www.yodawy.com/wp-content/uploads/2021/02/636791-350x350.jpg
"ايكو سنس شامبو طبيعي مضاد للقشرة, 60 مل",https://www.yodawy.com/wp-content/uploads/2021/02/280554-350x350.jpg
"باتيست شامبو جاف لجميع انواع الشعر, 200 مل",https://www.yodawy.com/wp-content/uploads/2021/02/5010724527450-350x350.jpg
"بانتين برو فى شامبو علاج ميلكى للشعر التالف , 400 مل",https://www.yodawy.com/wp-content/uploads/2021/02/5410076652105L-350x350.jpg
"بانتين برو فى شامبو لشعر ناعم و انسيابى سموث اند سيلكى, 400 مل",https://www.yodawy.com/wp-content/uploads/2021/02/284934-350x350.jpg
"بانتين برو- فى شامبو , 200 مل",https://www.yodawy.com/wp-content/uploads/2021/02/5000174926941-350x350.jpg
"بانتين شامبو  برو-في للشعر لمعالجة القشرة, 400 مل",https://www.yodawy.com/wp-content/uploads/2021/02/276245-183x350.jpg
"بانتين شامبو , شامبو ضد القشرة, 200 مل",https://www.yodawy.com/wp-content/uploads/2021/02/5410076651573-350x350.jpeg
"بانتين شامبو العناية المرطبة للشعر الشديد الجفاف, 400 مل",https://www.yodawy.com/wp-content/uploads/2021/02/4015600835149-350x350.jpg
"بانتين شامبو العناية المرطبة للشعر الشديد الجفاف, 600 مل",https://www.yodawy.com/wp-content/uploads/2021/02/4015600835231-193x350.jpg
"بانتين شامبو امتزاج الطبيعة للشعر المقصف, 360 مل",https://www.yodawy.com/wp-content/uploads/2021/02/5011321996878-203x350.jpg
"بانتين شامبو امتزاج الطبيعة للشعر المقصف, 600 مل",https://www.yodawy.com/wp-content/uploads/2021/02/5011321996892-350x350.jpg
"بانتين شامبو امتزاج الطبيعة, 180 مل",https://www.yodawy.com/wp-content/uploads/2021/02/5011321996939.jpg
"بانتين شامبو برو في لشعر اكثر كثافة,400 مل",https://www.yodawy.com/wp-content/uploads/2021/02/284933-350x350.jpg
"بانتين شامبو عناية ميلكي للشعر التالف, 600 مل",https://www.yodawy.com/wp-content/uploads/2021/02/4084500807358-350x350.jpeg
"بانتين شامبو كلاسيك العناية اليومية, 600 مل",https://www.yodawy.com/wp-content/uploads/2021/02/281723-256x350.jpg
"بانتين شامبو لزيادة كثافة الشعر, 200 مل",https://www.yodawy.com/wp-content/uploads/2021/02/5000174926972.jpg
"بانتين شامبو لشعر ناعم و حريرى,  600 مل",https://www.yodawy.com/wp-content/uploads/2021/02/281725-350x350.jpeg
"بانتين شامبو لعلاج الشعر التالف , 200 مل",https://www.yodawy.com/wp-content/uploads/2021/02/5410076652068-350x350.jpg
"بانتين شامبو لمعالجة تساقط الشعر, 400 مل",https://www.yodawy.com/wp-content/uploads/2021/02/281643-350x350.jpeg
"بانتين شامبو لمعالجة تساقط الشعر, 600 مل",https://www.yodawy.com/wp-content/uploads/2021/02/281721-350x350.jpg
"بايو بالانس سيترس شامبو الخالي من السلفات, 150 مل",https://www.yodawy.com/wp-content/uploads/2021/02/8697711700330.jpg
"بايو بالانس سيترس شامبو الخالي من السلفات, 330 مل",https://www.yodawy.com/wp-content/uploads/2021/02/8697711700170-350x350.jpg
بايو بالانس شامبو بالرمان للشعر الخالي من السلفات 150 مل,https://www.yodawy.com/wp-content/uploads/2021/02/8697711700323.jpg
