3207335,1980,ROMWE Guys Wave Graphic Tee,9.95,img.ltwebstatic.com/images3_pi/2020/12/01/1606790497347a0a273ed6d0af759c608c1e3aa2fd_thumbnail_405x552.jpg,https://www.shein.com//ROMWE-Guys-Wave-Graphic-Tee-p-3207335-cat-1980.html
3158091,1978,Men Plaid Pocket Side Pants,26.00,img.ltwebstatic.com/images3_pi/2021/07/30/1627610732ff0f54353ad531acbf218fbdbccac919_thumbnail_405x552.jpg,https://www.shein.com//Men-Plaid-Pocket-Side-Pants-p-3158091-cat-1978.html
1952080,2025,Men Shark Print Drawstring Swim Trunks,16.00,img.ltwebstatic.com/images3_pi/2020/12/08/1607395981eeab1074bbe8254bfe6885d96c30a404_thumbnail_405x552.jpg,https://www.shein.com//Men-Shark-Print-Drawstring-Swim-Trunks-p-1952080-cat-2025.html
2763547,1980,Men Graphic Print High Low Tee,12.00,img.ltwebstatic.com/images3_pi/2021/05/31/16224321311564023b52e5f0be1ac3744a477aa45e_thumbnail_405x552.jpg,https://www.shein.com//Men-Graphic-Print-High-Low-Tee-p-2763547-cat-1980.html
2482307,1980,Men Figure And River Sight Print Tee,12.00,img.ltwebstatic.com/images3_pi/2021/06/28/1624853803465f4473dc6bee69013cc12dd11ee28a_thumbnail_405x552.jpg,https://www.shein.com//Men-Figure-And-River-Sight-Print-Tee-p-2482307-cat-1980.html
2532628,1980,Men Heart Print Tank Top,9.00,img.ltwebstatic.com/images3_pi/2021/04/20/1618902185f5bc4a7603bf4bba30adae20296ec34a_thumbnail_405x552.jpg,https://www.shein.com//Men-Heart-Print-Tank-Top-p-2532628-cat-1980.html
2397701,2025,Men Tropical Print Swim Trunks,12.00,img.ltwebstatic.com/images3_pi/2021/04/07/161776188336ac90d95b4055a2730d81571ec01dae_thumbnail_405x552.jpg,https://www.shein.com//Men-Tropical-Print-Swim-Trunks-p-2397701-cat-2025.html
1971001,1979,SHEIN UNISEX 1pc Vertical Striped Button Up Shirt,15.00,img.ltwebstatic.com/images3_pi/2021/02/22/1613984945ae5399fe0deaa5ef7749d1ec4068c108_thumbnail_405x552.jpg,https://www.shein.com//SHEIN-UNISEX-1pc-Vertical-Striped-Button-Up-Shirt-p-1971001-cat-1979.html
4069006,1979,Men Argyle Print Button Up Shirt,14.00,img.ltwebstatic.com/images3_pi/2021/09/14/1631586664195c3e1112d053381259f3725593db08_thumbnail_405x552.jpg,https://www.shein.com//Men-Argyle-Print-Button-Up-Shirt-p-4069006-cat-1979.html
7746202,1979,Men Color Block Shirt Without Tee,17.00,img.ltwebstatic.com/images3_pi/2021/11/30/1638277129a8f10a1393c4f56be6006c8725331f0f_thumbnail_405x552.jpg,https://www.shein.com//Men-Color-Block-Shirt-Without-Tee-p-7746202-cat-1979.html
3154966,1980,ROMWE Guys Figure Graphic Tee,8.95,img.ltwebstatic.com/images3_pi/2021/11/09/16364211634f7c4d80473b24c89a69e1ecdbbd11f6_thumbnail_405x552.jpg,https://www.shein.com//ROMWE-Guys-Figure-Graphic-Tee-p-3154966-cat-1980.html
3154960,1976,ROMWE Guys Striped Black Shorts 7'',7.95,img.ltwebstatic.com/images3_pi/2020/04/14/15868789330e4e763517f8e7b20d5c74342fd9d464_thumbnail_405x552.jpg,https://www.shein.com//ROMWE-Guys-Striped-Black-Shorts-7-p-3154960-cat-1976.html
3123240,1979,Men All Over Print Button Front Shirt,16.00,img.ltwebstatic.com/images3_pi/2021/07/02/1625224348b8d9466f24b68756312ebcb0f5c65836_thumbnail_405x552.jpg,https://www.shein.com//Men-All-Over-Print-Button-Front-Shirt-p-3123240-cat-1979.html
3418371,1979,ROMWE Guys Colorblock Button Front Pocket Shirt,13.00,img.ltwebstatic.com/images3_pi/2021/05/27/16220960250af1a8fbbd978b06b1ad2ee72976ce39_thumbnail_405x552.jpg,https://www.shein.com//ROMWE-Guys-Colorblock-Button-Front-Pocket-Shirt-p-3418371-cat-1979.html
3236408,1979,ROMWE Guys Coconut Tree Graphic Striped Button Front Shirt,13.50,img.ltwebstatic.com/images3_pi/2021/04/21/161897195922375111e2c36cc163df87507a39a9ca_thumbnail_405x552.jpg,https://www.shein.com//ROMWE-Guys-Coconut-Tree-Graphic-Striped-Button-Front-Shirt-p-3236408-cat-1979.html
